step,loss,learning_rate,elapsed_s
405,2.043093,2.42e-04,4052.1
406,2.006263,2.43e-04,4062.3
407,1.993098,2.44e-04,4072.2
408,2.046104,2.44e-04,4082.1
409,2.011671,2.45e-04,4092.3
410,2.030495,2.45e-04,4102.1
411,1.959100,2.46e-04,4111.9
412,2.024413,2.47e-04,4122.0
413,1.982805,2.47e-04,4132.0
414,2.033276,2.48e-04,4141.8
415,2.096217,2.48e-04,4151.6
416,1.900516,2.49e-04,4161.9
417,2.089082,2.50e-04,4171.6
418,1.985722,2.50e-04,4181.5
419,2.081451,2.51e-04,4191.7
420,1.965447,2.51e-04,4201.4
421,2.045095,2.52e-04,4211.2
422,2.084323,2.53e-04,4221.5
423,2.048005,2.53e-04,4231.3
424,2.038811,2.54e-04,4241.1
425,2.026828,2.54e-04,4251.3
426,2.099513,2.55e-04,4261.0
427,1.988984,2.56e-04,4270.8
428,2.021194,2.56e-04,4281.1
429,1.965144,2.57e-04,4290.9
430,1.932263,2.57e-04,4300.6
431,2.020457,2.58e-04,4310.7
432,1.970898,2.59e-04,4320.5
433,2.008392,2.59e-04,4330.4
434,2.001362,2.60e-04,4340.2
435,1.951801,2.60e-04,4350.5
436,1.988762,2.61e-04,4360.2
437,2.021889,2.62e-04,4370.1
438,2.034368,2.62e-04,4380.2
439,2.025596,2.63e-04,4390.1
440,2.046643,2.63e-04,4400.0
441,2.060903,2.64e-04,4410.2
442,1.962150,2.65e-04,4419.9
443,1.986155,2.65e-04,4429.8
444,1.936256,2.66e-04,4439.8
445,1.937126,2.66e-04,4449.6
446,2.025299,2.67e-04,4459.4
447,2.102914,2.68e-04,4469.5
448,2.037437,2.68e-04,4479.3
449,2.028268,2.69e-04,4489.1
450,2.013075,2.69e-04,4499.1
451,1.995157,2.70e-04,4509.1
452,2.011278,2.71e-04,4519.0
453,1.951973,2.71e-04,4528.8
454,2.023020,2.72e-04,4539.0
455,2.004303,2.72e-04,4549.0
456,2.001419,2.73e-04,4558.7
457,2.026431,2.74e-04,4568.8
458,2.003027,2.74e-04,4578.6
459,2.073819,2.75e-04,4588.4
460,1.968114,2.75e-04,4598.4
461,2.003167,2.76e-04,4608.2
462,1.987434,2.77e-04,4618.0
463,1.986463,2.77e-04,4628.2
464,1.978504,2.78e-04,4638.0
465,2.021465,2.78e-04,4647.8
466,2.001191,2.79e-04,4657.8
467,2.025607,2.80e-04,4667.7
468,2.060457,2.80e-04,4677.4
469,1.967881,2.81e-04,4687.4
470,2.004374,2.81e-04,4697.5
471,1.938725,2.82e-04,4707.3
472,1.993087,2.83e-04,4717.1
473,2.069596,2.83e-04,4727.3
474,2.015038,2.84e-04,4737.1
475,2.022922,2.84e-04,4746.9
476,1.947874,2.85e-04,4757.2
477,1.940749,2.86e-04,4766.9
478,1.949075,2.86e-04,4776.8
479,2.071666,2.87e-04,4787.1
480,2.018563,2.87e-04,4796.8
481,2.048016,2.88e-04,4806.7
482,2.047372,2.89e-04,4817.0
483,2.075324,2.89e-04,4826.7
484,2.020013,2.90e-04,4836.6
485,2.031635,2.90e-04,4846.8
486,1.911810,2.91e-04,4856.5
487,1.975048,2.92e-04,4866.4
488,2.061129,2.92e-04,4876.5
489,2.017235,2.93e-04,4886.5
490,2.009906,2.93e-04,4896.4
491,1.975619,2.94e-04,4906.3
492,2.085166,2.95e-04,4916.5
493,2.013377,2.95e-04,4926.4
494,1.962481,2.96e-04,4936.3
495,2.003579,2.96e-04,4946.5
496,1.965570,2.97e-04,4956.4
497,2.028441,2.98e-04,4966.3
498,1.950153,2.98e-04,4976.5
499,2.042073,2.99e-04,4986.5
500,1.955714,2.99e-04,4996.2
501,1.984839,3.00e-04,5006.4
502,2.046517,3.00e-04,5016.2
503,1.979998,3.00e-04,5025.9
504,1.990991,3.00e-04,5036.1
505,2.014289,3.00e-04,5045.9
506,1.916069,3.00e-04,5055.6
507,2.093533,3.00e-04,5065.7
508,2.050184,3.00e-04,5075.6
509,2.034627,3.00e-04,5085.3
510,1.966515,3.00e-04,5095.2
511,1.941047,3.00e-04,5105.3
512,1.990706,3.00e-04,5115.2
513,1.974160,3.00e-04,5124.9
514,2.012595,3.00e-04,5135.0
515,1.990253,3.00e-04,5144.8
516,2.043964,3.00e-04,5154.5
517,2.010499,3.00e-04,5164.6
518,2.043532,3.00e-04,5174.4
519,1.998500,3.00e-04,5184.2
520,1.978197,3.00e-04,5194.4
521,2.030810,3.00e-04,5204.1
522,1.981780,3.00e-04,5213.9
523,2.005364,3.00e-04,5224.1
524,2.040037,3.00e-04,5233.9
525,2.042783,3.00e-04,5243.7
526,1.991793,3.00e-04,5253.7
527,1.984398,3.00e-04,5263.7
528,1.904967,3.00e-04,5273.6
529,1.965261,3.00e-04,5283.5
530,2.003797,3.00e-04,5293.6
531,2.011581,3.00e-04,5303.5
532,1.952134,3.00e-04,5313.5
533,2.101281,3.00e-04,5323.6
534,1.976971,3.00e-04,5333.5
535,1.977784,3.00e-04,5343.5
536,1.966568,3.00e-04,5353.8
537,1.967471,3.00e-04,5363.8
538,2.008849,3.00e-04,5373.7
539,2.032629,3.00e-04,5383.8
540,1.996790,3.00e-04,5393.7
541,2.044430,3.00e-04,5403.6
542,2.069926,3.00e-04,5413.7
543,2.054601,3.00e-04,5423.6
544,1.971449,3.00e-04,5433.5
545,2.105092,3.00e-04,5443.6
546,2.041691,3.00e-04,5453.5
547,1.910450,3.00e-04,5463.4
548,2.025208,3.00e-04,5473.5
549,2.043250,3.00e-04,5483.5
550,2.010920,3.00e-04,5493.4
551,1.952255,3.00e-04,5503.4
552,2.064543,3.00e-04,5513.5
553,1.972220,3.00e-04,5523.5
554,2.094245,3.00e-04,5533.4
555,1.990996,3.00e-04,5543.6
556,1.929503,3.00e-04,5553.5
557,1.993635,3.00e-04,5563.3
558,1.999818,3.00e-04,5573.6
559,2.005820,3.00e-04,5583.4
560,1.944281,3.00e-04,5593.2
561,1.980268,3.00e-04,5603.3
562,2.026863,3.00e-04,5613.1
563,2.004205,3.00e-04,5622.7
564,1.967119,3.00e-04,5633.2
565,2.102900,3.00e-04,5643.3
566,1.981027,3.00e-04,5653.2
567,2.062129,3.00e-04,5663.6
568,1.936976,3.00e-04,5674.0
569,2.071524,3.00e-04,5684.1
570,1.923335,3.00e-04,5694.5
571,1.973169,3.00e-04,5704.8
572,2.002225,3.00e-04,5715.0
573,2.013862,3.00e-04,5725.3
574,2.027031,3.00e-04,5735.8
575,1.963008,3.00e-04,5745.9
576,1.947221,3.00e-04,5756.2
577,2.042993,3.00e-04,5766.7
578,2.041448,3.00e-04,5776.5
579,1.980240,3.00e-04,5786.8
580,1.946392,3.00e-04,5797.4
581,2.105060,3.00e-04,5807.4
582,1.976789,3.00e-04,5817.3
583,2.005615,3.00e-04,5827.6
584,2.053836,3.00e-04,5837.5
585,2.060954,3.00e-04,5847.4
586,2.052936,3.00e-04,5857.9
587,1.985355,3.00e-04,5867.7
588,1.972769,3.00e-04,5878.0
589,2.026630,3.00e-04,5888.5
590,2.086464,3.00e-04,5898.4
591,2.026981,3.00e-04,5908.4
592,2.104420,3.00e-04,5918.7
593,2.010015,3.00e-04,5928.6
594,1.978116,3.00e-04,5938.5
595,2.009665,3.00e-04,5948.9
596,1.955020,3.00e-04,5958.8
597,1.998838,3.00e-04,5968.8
598,2.029137,3.00e-04,5979.1
599,2.046328,3.00e-04,5989.2
600,2.038362,3.00e-04,5999.3
601,2.007998,3.00e-04,6009.9
602,1.984891,3.00e-04,6020.1
603,2.057920,3.00e-04,6030.4
604,2.010681,3.00e-04,6040.9
605,2.060448,3.00e-04,6050.8
606,2.093941,3.00e-04,6060.9
607,2.003177,3.00e-04,6070.7
608,2.021803,3.00e-04,6080.9
609,2.082368,3.00e-04,6090.7
610,2.034899,3.00e-04,6100.6
611,2.048677,3.00e-04,6110.9
612,2.025735,3.00e-04,6120.7
613,2.088449,3.00e-04,6130.6
614,2.039355,3.00e-04,6140.8
615,1.975048,3.00e-04,6150.7
616,1.984062,3.00e-04,6160.4
617,1.961380,3.00e-04,6170.5
618,2.053128,2.99e-04,6180.3
619,1.980592,2.99e-04,6190.1
620,2.082693,2.99e-04,6200.1
621,1.985633,2.99e-04,6209.9
622,2.000119,2.99e-04,6219.7
623,2.009917,2.99e-04,6229.8
624,2.041961,2.99e-04,6239.7
625,2.056702,2.99e-04,6249.5
626,2.004786,2.99e-04,6259.3
627,1.965462,2.99e-04,6269.5
628,1.996283,2.99e-04,6279.3
629,2.005993,2.99e-04,6289.1
630,2.012362,2.99e-04,6299.2
631,2.038445,2.99e-04,6309.1
632,2.019870,2.99e-04,6318.9
633,1.974925,2.99e-04,6329.1
634,2.015697,2.99e-04,6339.0
635,1.957154,2.99e-04,6348.7
636,2.081682,2.99e-04,6358.9
637,2.039698,2.99e-04,6368.8
638,1.995945,2.99e-04,6378.5
639,2.005842,2.99e-04,6388.7
640,2.075296,2.99e-04,6398.5
641,2.119399,2.99e-04,6408.2
642,2.119999,2.99e-04,6418.3
643,2.034246,2.99e-04,6428.2
644,1.972417,2.99e-04,6438.0
645,2.002679,2.99e-04,6447.9
646,2.006089,2.99e-04,6458.1
647,2.073553,2.99e-04,6467.9
648,2.049461,2.99e-04,6477.8
649,2.019978,2.99e-04,6488.1
650,1.959454,2.99e-04,6497.9
651,2.027895,2.99e-04,6507.7
652,2.006659,2.99e-04,6518.0
653,2.027293,2.99e-04,6527.8
654,1.986182,2.99e-04,6537.6
655,1.954247,2.99e-04,6547.8
656,1.926545,2.99e-04,6557.6
657,1.960791,2.99e-04,6567.3
658,1.980814,2.99e-04,6577.5
659,1.907545,2.99e-04,6587.2
660,2.005114,2.99e-04,6597.1
661,2.024034,2.99e-04,6607.4
662,2.008405,2.99e-04,6617.4
663,2.100919,2.99e-04,6627.6
