step,loss,learning_rate,elapsed_s
742,2.100843,2.98e-04,4548.4
743,2.097322,2.98e-04,4554.5
744,2.124804,2.98e-04,4560.6
745,2.030499,2.98e-04,4566.7
746,2.191753,2.98e-04,4572.9
747,2.067629,2.98e-04,4579.0
748,2.097612,2.98e-04,4585.1
749,2.136599,2.98e-04,4591.2
750,2.095278,2.98e-04,4597.4
751,2.082716,2.98e-04,4603.5
752,2.091706,2.98e-04,4609.7
753,2.008474,2.98e-04,4615.8
754,2.072027,2.98e-04,4621.9
755,2.125112,2.98e-04,4628.0
756,2.066605,2.98e-04,4634.2
757,2.107769,2.98e-04,4640.2
758,2.056838,2.98e-04,4646.4
759,2.058845,2.98e-04,4652.5
760,2.079714,2.98e-04,4658.6
761,2.110200,2.98e-04,4664.8
762,2.062758,2.98e-04,4670.9
763,2.056094,2.97e-04,4677.1
764,2.106463,2.97e-04,4683.2
765,2.080813,2.97e-04,4689.3
766,2.144919,2.97e-04,4695.5
767,2.024647,2.97e-04,4701.6
768,2.063649,2.97e-04,4707.8
769,2.081535,2.97e-04,4713.9
770,2.054975,2.97e-04,4720.0
771,2.156052,2.97e-04,4726.2
772,2.076283,2.97e-04,4732.3
773,2.081180,2.97e-04,4738.4
774,2.150418,2.97e-04,4744.6
775,2.079220,2.97e-04,4750.7
776,2.021464,2.97e-04,4756.8
777,2.131278,2.97e-04,4762.9
778,2.122015,2.97e-04,4769.1
779,2.068571,2.97e-04,4775.2
780,2.107386,2.97e-04,4781.4
781,2.016694,2.97e-04,4787.5
782,2.148019,2.97e-04,4793.6
783,2.088452,2.97e-04,4799.8
784,2.049655,2.97e-04,4805.9
785,2.164307,2.97e-04,4812.0
786,2.098445,2.97e-04,4818.2
787,2.038970,2.97e-04,4824.3
788,2.055164,2.97e-04,4830.4
789,2.120394,2.97e-04,4836.6
790,2.172709,2.97e-04,4842.7
791,2.051405,2.97e-04,4848.8
792,2.022913,2.97e-04,4854.9
793,2.018113,2.97e-04,4861.0
794,2.163841,2.97e-04,4867.1
795,2.144653,2.97e-04,4873.3
796,2.129397,2.97e-04,4879.4
797,2.134661,2.97e-04,4885.5
798,2.078406,2.97e-04,4891.7
799,2.040845,2.97e-04,4897.8
800,2.012184,2.97e-04,4903.9
801,2.054861,2.97e-04,4910.1
802,2.051128,2.97e-04,4916.2
803,2.082296,2.97e-04,4922.3
804,2.117805,2.97e-04,4928.4
805,2.081497,2.97e-04,4934.6
806,2.144537,2.97e-04,4940.7
807,2.114007,2.97e-04,4946.8
808,2.006080,2.97e-04,4952.9
809,2.064747,2.97e-04,4959.0
810,2.089283,2.97e-04,4965.2
811,2.052121,2.97e-04,4971.3
812,2.023696,2.96e-04,4977.4
813,2.076035,2.96e-04,4983.5
814,2.079312,2.96e-04,4989.7
815,2.097713,2.96e-04,4995.8
816,2.094486,2.96e-04,5001.9
817,2.118611,2.96e-04,5008.1
818,2.011580,2.96e-04,5014.2
819,2.131649,2.96e-04,5020.3
820,2.094081,2.96e-04,5026.5
821,2.098772,2.96e-04,5032.6
822,2.052459,2.96e-04,5038.7
823,2.098359,2.96e-04,5044.8
824,2.048245,2.96e-04,5051.0
825,2.098219,2.96e-04,5057.1
826,2.003470,2.96e-04,5063.2
827,2.179437,2.96e-04,5069.3
828,1.992784,2.96e-04,5075.4
829,2.161635,2.96e-04,5081.6
830,2.013489,2.96e-04,5087.6
831,2.063265,2.96e-04,5093.8
832,2.143189,2.96e-04,5099.9
833,2.044718,2.96e-04,5106.0
834,2.039855,2.96e-04,5112.1
835,1.999468,2.96e-04,5118.3
836,2.105778,2.96e-04,5124.4
837,2.031922,2.96e-04,5130.5
838,2.077317,2.96e-04,5136.6
839,2.090626,2.96e-04,5142.7
840,2.088728,2.96e-04,5148.9
841,2.076973,2.96e-04,5155.0
842,2.083726,2.96e-04,5161.2
843,2.097990,2.96e-04,5167.3
844,2.103064,2.96e-04,5173.4
845,2.172142,2.96e-04,5179.5
846,2.087920,2.96e-04,5185.7
847,2.116879,2.96e-04,5191.8
848,1.958261,2.96e-04,5197.9
849,2.033999,2.96e-04,5204.1
850,2.155053,2.96e-04,5210.2
851,2.001256,2.96e-04,5216.3
852,2.080308,2.96e-04,5222.4
853,2.188983,2.95e-04,5228.5
854,2.094688,2.95e-04,5234.7
855,2.103988,2.95e-04,5240.8
856,2.122095,2.95e-04,5246.9
857,2.069668,2.95e-04,5253.0
858,2.158644,2.95e-04,5259.2
859,1.984207,2.95e-04,5265.3
860,2.124415,2.95e-04,5271.4
861,2.051407,2.95e-04,5277.5
862,2.139807,2.95e-04,5283.6
863,1.992000,2.95e-04,5289.7
864,2.163745,2.95e-04,5295.8
865,2.139029,2.95e-04,5301.9
866,1.967322,2.95e-04,5308.1
867,2.042904,2.95e-04,5314.2
868,2.071873,2.95e-04,5320.3
869,2.090329,2.95e-04,5326.5
870,2.120650,2.95e-04,5332.6
871,2.032143,2.95e-04,5338.6
872,2.017642,2.95e-04,5344.7
873,2.066679,2.95e-04,5350.8
874,2.055047,2.95e-04,5357.0
875,2.181899,2.95e-04,5363.1
876,1.993594,2.95e-04,5369.2
877,2.143948,2.95e-04,5375.3
878,2.058588,2.95e-04,5381.4
879,2.139810,2.95e-04,5387.6
880,2.047167,2.95e-04,5393.7
881,2.077169,2.95e-04,5399.8
882,2.018337,2.95e-04,5406.0
883,2.093201,2.95e-04,5412.0
884,2.146843,2.95e-04,5418.2
885,2.084714,2.95e-04,5424.3
886,2.072261,2.95e-04,5430.5
887,2.067401,2.95e-04,5436.6
888,2.057290,2.95e-04,5442.7
889,2.140118,2.95e-04,5448.8
890,2.109360,2.95e-04,5454.9
891,2.121347,2.94e-04,5461.0
892,2.060594,2.94e-04,5467.1
893,2.110466,2.94e-04,5473.3
894,2.030798,2.94e-04,5479.4
895,1.992874,2.94e-04,5485.5
896,2.059901,2.94e-04,5491.6
897,2.104964,2.94e-04,5497.7
898,2.080712,2.94e-04,5503.8
899,2.068819,2.94e-04,5510.0
900,2.104509,2.94e-04,5516.1
901,2.062402,2.94e-04,5522.2
902,2.104929,2.94e-04,5528.4
903,2.057322,2.94e-04,5534.5
904,2.060241,2.94e-04,5540.6
905,2.095387,2.94e-04,5546.8
906,2.031009,2.94e-04,5552.9
907,1.996296,2.94e-04,5559.0
908,2.117235,2.94e-04,5565.1
909,2.036738,2.94e-04,5571.3
910,2.125237,2.94e-04,5577.4
911,2.023228,2.94e-04,5583.5
912,2.067655,2.94e-04,5589.6
913,2.049532,2.94e-04,5595.7
914,2.077240,2.94e-04,5601.8
915,2.043804,2.94e-04,5608.0
916,2.122742,2.94e-04,5614.1
917,2.078542,2.94e-04,5620.2
918,2.119327,2.94e-04,5626.3
919,2.042778,2.94e-04,5632.5
920,2.152496,2.94e-04,5638.6
921,2.153978,2.94e-04,5644.7
922,2.073780,2.94e-04,5650.9
923,1.996872,2.94e-04,5657.0
924,2.120371,2.94e-04,5663.1
925,2.100694,2.93e-04,5669.2
926,2.022969,2.93e-04,5675.3
927,2.120838,2.93e-04,5681.5
928,2.112964,2.93e-04,5687.6
929,2.144132,2.93e-04,5693.7
930,2.061426,2.93e-04,5699.9
931,2.096149,2.93e-04,5706.0
932,2.108506,2.93e-04,5712.1
933,1.989692,2.93e-04,5718.2
934,2.035432,2.93e-04,5724.4
935,2.075662,2.93e-04,5730.5
936,2.148743,2.93e-04,5736.6
937,2.079576,2.93e-04,5742.7
938,2.170246,2.93e-04,5748.9
939,1.971478,2.93e-04,5755.0
940,2.129449,2.93e-04,5761.1
941,2.070704,2.93e-04,5767.2
942,2.033563,2.93e-04,5773.4
943,2.101295,2.93e-04,5779.5
944,2.084496,2.93e-04,5785.6
945,2.078210,2.93e-04,5791.7
946,2.130744,2.93e-04,5797.8
947,2.098667,2.93e-04,5803.9
948,2.078977,2.93e-04,5810.1
949,2.054949,2.93e-04,5816.2
950,2.051629,2.93e-04,5822.3
951,2.058754,2.93e-04,5828.5
952,2.092319,2.93e-04,5834.6
953,2.055173,2.93e-04,5840.7
954,2.033469,2.93e-04,5846.9
955,2.135433,2.93e-04,5853.0
956,2.086329,2.92e-04,5859.1
957,2.074721,2.92e-04,5865.3
958,2.089509,2.92e-04,5871.4
959,2.080820,2.92e-04,5877.5
960,2.049377,2.92e-04,5883.6
961,2.044914,2.92e-04,5889.7
962,2.158980,2.92e-04,5895.9
963,2.119241,2.92e-04,5902.0
964,2.146449,2.92e-04,5908.1
965,2.095865,2.92e-04,5914.2
966,2.054790,2.92e-04,5920.3
967,2.002694,2.92e-04,5926.4
968,2.086381,2.92e-04,5932.5
969,2.034492,2.92e-04,5938.7
970,2.084360,2.92e-04,5944.8
971,2.122752,2.92e-04,5950.9
972,2.130795,2.92e-04,5957.0
973,2.061153,2.92e-04,5963.1
974,1.986799,2.92e-04,5969.2
975,2.120408,2.92e-04,5975.4
976,2.102921,2.92e-04,5981.4
977,2.032462,2.92e-04,5987.5
978,2.028394,2.92e-04,5993.6
979,2.020266,2.92e-04,5999.7
980,2.038996,2.92e-04,6005.8
981,2.101181,2.92e-04,6011.9
982,2.068100,2.92e-04,6018.0
983,2.066034,2.92e-04,6024.2
984,2.033193,2.92e-04,6030.3
985,2.108324,2.92e-04,6036.4
986,2.038927,2.91e-04,6042.5
987,2.092973,2.91e-04,6048.6
988,2.128274,2.91e-04,6054.7
989,2.161901,2.91e-04,6060.9
990,2.020924,2.91e-04,6067.0
991,2.075509,2.91e-04,6073.1
992,2.125695,2.91e-04,6079.3
993,2.058365,2.91e-04,6085.4
994,2.033216,2.91e-04,6091.5
995,2.146260,2.91e-04,6097.7
996,2.118598,2.91e-04,6103.7
997,2.009457,2.91e-04,6109.9
998,2.109354,2.91e-04,6116.0
999,2.096274,2.91e-04,6122.1
1000,2.042025,2.91e-04,6128.3
1001,2.145972,2.91e-04,6134.4
1002,2.074120,2.91e-04,6140.5
1003,2.081145,2.91e-04,6146.7
1004,2.106316,2.91e-04,6152.8
1005,2.075713,2.91e-04,6158.9
1006,2.056933,2.91e-04,6165.0
1007,2.084339,2.91e-04,6171.2
1008,2.048173,2.91e-04,6177.3
1009,1.981256,2.91e-04,6183.4
1010,2.038038,2.91e-04,6189.5
1011,2.121182,2.91e-04,6195.7
1012,2.059114,2.91e-04,6201.8
1013,1.968328,2.91e-04,6207.9
1014,2.063800,2.90e-04,6214.0
1015,2.066358,2.90e-04,6220.1
1016,2.049246,2.90e-04,6226.3
1017,2.027952,2.90e-04,6232.4
1018,2.093688,2.90e-04,6238.5
1019,2.049183,2.90e-04,6244.7
1020,2.072495,2.90e-04,6250.8
1021,2.026778,2.90e-04,6256.9
1022,2.135511,2.90e-04,6263.0
1023,2.079938,2.90e-04,6269.2
1024,2.002418,2.90e-04,6275.3
1025,2.101759,2.90e-04,6281.4
1026,1.999980,2.90e-04,6287.5
1027,2.052879,2.90e-04,6293.6
1028,2.032913,2.90e-04,6299.7
1029,1.965923,2.90e-04,6305.9
1030,1.990161,2.90e-04,6312.0
1031,2.132900,2.90e-04,6318.2
1032,2.058262,2.90e-04,6324.3
1033,2.154413,2.90e-04,6330.3
1034,2.052586,2.90e-04,6336.5
1035,2.124866,2.90e-04,6342.6
1036,2.047464,2.90e-04,6348.8
1037,2.110545,2.90e-04,6354.8
1038,2.091324,2.90e-04,6361.0
1039,2.032244,2.90e-04,6367.1
1040,2.037764,2.90e-04,6373.2
1041,2.072687,2.89e-04,6379.3
1042,2.027316,2.89e-04,6385.5
1043,2.150185,2.89e-04,6391.6
1044,2.074747,2.89e-04,6397.7
1045,2.066723,2.89e-04,6403.9
1046,2.107223,2.89e-04,6410.0
1047,2.083855,2.89e-04,6416.1
1048,2.102618,2.89e-04,6422.2
1049,2.051418,2.89e-04,6428.3
1050,2.047156,2.89e-04,6434.5
1051,2.111218,2.89e-04,6440.6
1052,2.093230,2.89e-04,6446.7
1053,2.124842,2.89e-04,6452.8
1054,2.094443,2.89e-04,6459.0
1055,2.068062,2.89e-04,6465.1
1056,2.016293,2.89e-04,6471.2
1057,2.025613,2.89e-04,6477.3
1058,2.062110,2.89e-04,6483.5
1059,2.013263,2.89e-04,6489.6
1060,2.087203,2.89e-04,6495.7
1061,2.125788,2.89e-04,6501.9
1062,2.078386,2.89e-04,6508.0
1063,2.058619,2.89e-04,6514.1
1064,2.049102,2.89e-04,6520.3
1065,2.153682,2.89e-04,6526.4
1066,2.149450,2.88e-04,6532.5
1067,2.094590,2.88e-04,6538.7
1068,2.141848,2.88e-04,6544.8
1069,2.082423,2.88e-04,6550.9
1070,2.070776,2.88e-04,6557.1
1071,2.077775,2.88e-04,6563.2
1072,2.124745,2.88e-04,6569.3
1073,2.056698,2.88e-04,6575.5
1074,2.024342,2.88e-04,6581.6
1075,2.051510,2.88e-04,6587.7
1076,1.990018,2.88e-04,6593.9
1077,2.094703,2.88e-04,6600.0
1078,2.088398,2.88e-04,6606.1
1079,2.072415,2.88e-04,6612.2
1080,2.012401,2.88e-04,6618.3
1081,2.152514,2.88e-04,6624.4
1082,2.030296,2.88e-04,6630.6
1083,2.013484,2.88e-04,6636.7
1084,2.054177,2.88e-04,6642.8
1085,2.027551,2.88e-04,6648.9
1086,2.097332,2.88e-04,6655.1
1087,2.160736,2.88e-04,6661.2
1088,2.027137,2.88e-04,6667.3
1089,2.171022,2.88e-04,6673.4
1090,2.082740,2.87e-04,6679.6
1091,2.068607,2.87e-04,6685.7
1092,2.100230,2.87e-04,6691.8
1093,1.997823,2.87e-04,6697.9
1094,2.118737,2.87e-04,6704.1
1095,2.028145,2.87e-04,6710.2
1096,2.148031,2.87e-04,6716.3
1097,2.111225,2.87e-04,6722.5
1098,2.116883,2.87e-04,6728.6
1099,2.076413,2.87e-04,6734.7
1100,2.050947,2.87e-04,6740.8
1101,2.029871,2.87e-04,6746.9
1102,2.068553,2.87e-04,6753.1
1103,2.100573,2.87e-04,6759.2
1104,2.098034,2.87e-04,6765.2
1105,2.089070,2.87e-04,6771.4
1106,2.069198,2.87e-04,6777.5
1107,2.042082,2.87e-04,6783.6
1108,2.079639,2.87e-04,6789.7
1109,2.091053,2.87e-04,6795.9
1110,2.054386,2.87e-04,6802.0
1111,2.022944,2.87e-04,6808.1
1112,2.051828,2.87e-04,6814.2
1113,1.980264,2.87e-04,6820.4
1114,2.102643,2.86e-04,6826.5
1115,2.180773,2.86e-04,6832.6
1116,1.961921,2.86e-04,6838.7
1117,2.058763,2.86e-04,6844.9
1118,2.001502,2.86e-04,6851.0
1119,2.101571,2.86e-04,6857.1
1120,2.014260,2.86e-04,6863.2
1121,2.133819,2.86e-04,6869.3
1122,2.147847,2.86e-04,6875.5
1123,2.178260,2.86e-04,6881.6
1124,2.113288,2.86e-04,6887.7
1125,2.094668,2.86e-04,6893.8
1126,2.186548,2.86e-04,6899.9
1127,2.097548,2.86e-04,6906.0
1128,2.003754,2.86e-04,6912.2
1129,2.065276,2.86e-04,6918.3
1130,2.061357,2.86e-04,6924.4
1131,2.058070,2.86e-04,6930.5
1132,2.101229,2.86e-04,6936.6
1133,2.073679,2.86e-04,6942.7
1134,2.187433,2.86e-04,6948.9
1135,2.053569,2.86e-04,6955.0
1136,2.138320,2.86e-04,6961.1
1137,2.074631,2.85e-04,6967.2
1138,2.061815,2.85e-04,6973.3
1139,2.073821,2.85e-04,6979.4
1140,2.127345,2.85e-04,6985.6
1141,2.106545,2.85e-04,6991.7
1142,2.124002,2.85e-04,6997.8
1143,2.081695,2.85e-04,7003.9
1144,2.099542,2.85e-04,7010.0
1145,2.028504,2.85e-04,7016.2
1146,2.165360,2.85e-04,7022.3
1147,2.077291,2.85e-04,7028.4
1148,2.068372,2.85e-04,7034.5
1149,2.054155,2.85e-04,7040.7
1150,2.095909,2.85e-04,7046.8
1151,1.996150,2.85e-04,7052.9
1152,2.056874,2.85e-04,7059.1
1153,2.109818,2.85e-04,7065.2
1154,2.073808,2.85e-04,7071.3
1155,2.125517,2.85e-04,7077.4
1156,2.110442,2.85e-04,7083.5
1157,2.065237,2.85e-04,7089.6
1158,2.087462,2.84e-04,7095.8
1159,1.994211,2.84e-04,7101.9
1160,2.032191,2.84e-04,7108.0
1161,2.070266,2.84e-04,7114.1
1162,2.085465,2.84e-04,7120.3
1163,2.090230,2.84e-04,7126.4
1164,2.092017,2.84e-04,7132.5
1165,2.066338,2.84e-04,7138.6
1166,2.107907,2.84e-04,7144.7
1167,2.047073,2.84e-04,7150.8
1168,1.962984,2.84e-04,7156.9
1169,2.096684,2.84e-04,7163.1
1170,2.092258,2.84e-04,7169.2
1171,1.945934,2.84e-04,7175.3
1172,2.069815,2.84e-04,7181.4
1173,2.142652,2.84e-04,7187.5
1174,2.027982,2.84e-04,7193.6
1175,2.058897,2.84e-04,7199.8
1176,2.159399,2.84e-04,7205.9
1177,2.028892,2.84e-04,7212.1
1178,2.178006,2.84e-04,7218.2
1179,2.142692,2.84e-04,7224.3
1180,2.027074,2.83e-04,7230.4
1181,2.049070,2.83e-04,7236.6
1182,2.086771,2.83e-04,7242.7
1183,2.108725,2.83e-04,7248.9
1184,2.074017,2.83e-04,7255.0
1185,2.076913,2.83e-04,7261.1
1186,2.032284,2.83e-04,7267.2
1187,2.073166,2.83e-04,7273.3
1188,2.110378,2.83e-04,7279.5
1189,2.003044,2.83e-04,7285.6
1190,2.069028,2.83e-04,7291.7
1191,2.067627,2.83e-04,7297.8
1192,2.081151,2.83e-04,7304.0
1193,2.085474,2.83e-04,7310.1
1194,2.086595,2.83e-04,7316.2
1195,2.069370,2.83e-04,7322.4
1196,2.082184,2.83e-04,7328.5
1197,2.072232,2.83e-04,7334.7
1198,2.055613,2.83e-04,7340.8
1199,2.046010,2.83e-04,7346.8
1200,2.109011,2.82e-04,7353.0
1201,2.039929,2.82e-04,7359.1
1202,1.962276,2.82e-04,7365.2
1203,2.094750,2.82e-04,7371.3
1204,2.056842,2.82e-04,7377.5
1205,2.026519,2.82e-04,7383.6
1206,2.023491,2.82e-04,7389.7
1207,2.071694,2.82e-04,7395.9
1208,2.042805,2.82e-04,7402.0
1209,2.104472,2.82e-04,7408.1
1210,2.125410,2.82e-04,7414.2
1211,2.072694,2.82e-04,7420.3
1212,2.097241,2.82e-04,7426.5
1213,2.081414,2.82e-04,7432.6
1214,2.068384,2.82e-04,7438.7
1215,2.088324,2.82e-04,7444.9
1216,1.971985,2.82e-04,7451.0
1217,2.039107,2.82e-04,7457.1
1218,2.087332,2.82e-04,7463.2
1219,2.081508,2.82e-04,7469.4
1220,2.049510,2.81e-04,7475.5
1221,2.116908,2.81e-04,7481.6
1222,2.061154,2.81e-04,7487.7
1223,2.107753,2.81e-04,7493.9
1224,2.094869,2.81e-04,7500.0
1225,2.001933,2.81e-04,7506.1
1226,2.145341,2.81e-04,7512.3
1227,2.004493,2.81e-04,7518.4
1228,2.075312,2.81e-04,7524.5
1229,2.063360,2.81e-04,7530.6
1230,2.112418,2.81e-04,7536.8
1231,2.010417,2.81e-04,7542.9
1232,2.075178,2.81e-04,7549.0
1233,2.005673,2.81e-04,7555.1
1234,2.100169,2.81e-04,7561.2
1235,2.063165,2.81e-04,7567.3
1236,2.030577,2.81e-04,7573.4
1237,2.069874,2.81e-04,7579.6
1238,2.069869,2.81e-04,7585.6
1239,2.063695,2.81e-04,7591.7
1240,2.076173,2.80e-04,7597.9
1241,2.072717,2.80e-04,7604.0
1242,2.064230,2.80e-04,7610.1
1243,2.070297,2.80e-04,7616.2
1244,2.090440,2.80e-04,7622.4
1245,2.055903,2.80e-04,7628.5
1246,2.083731,2.80e-04,7634.6
1247,2.072738,2.80e-04,7640.8
1248,2.093815,2.80e-04,7646.9
1249,2.079032,2.80e-04,7653.0
1250,2.144835,2.80e-04,7659.2
1251,2.128942,2.80e-04,7665.3
1252,2.110914,2.80e-04,7671.4
1253,2.096497,2.80e-04,7677.5
1254,2.075187,2.80e-04,7683.6
1255,2.089829,2.80e-04,7689.8
1256,2.095802,2.80e-04,7695.9
1257,2.068727,2.80e-04,7702.0
1258,2.053417,2.80e-04,7708.2
1259,2.138209,2.79e-04,7714.3
1260,1.992955,2.79e-04,7720.4
1261,2.102415,2.79e-04,7726.5
1262,2.071030,2.79e-04,7732.7
1263,2.115805,2.79e-04,7738.8
1264,2.088332,2.79e-04,7744.9
1265,2.061551,2.79e-04,7751.0
1266,2.011350,2.79e-04,7757.1
1267,1.997358,2.79e-04,7763.2
1268,2.136262,2.79e-04,7769.4
1269,2.085141,2.79e-04,7775.5
1270,2.137492,2.79e-04,7781.6
1271,2.048407,2.79e-04,7787.7
1272,2.045449,2.79e-04,7793.8
1273,2.116964,2.79e-04,7799.9
1274,2.072618,2.79e-04,7806.1
1275,2.029204,2.79e-04,7812.2
1276,2.035799,2.79e-04,7818.3
1277,2.106687,2.79e-04,7824.4
1278,2.065042,2.78e-04,7830.5
1279,2.067111,2.78e-04,7836.6
1280,2.095475,2.78e-04,7842.8
1281,2.153686,2.78e-04,7848.9
1282,2.143281,2.78e-04,7855.1
1283,2.011542,2.78e-04,7861.2
1284,2.026057,2.78e-04,7867.3
1285,2.171433,2.78e-04,7873.5
1286,2.085992,2.78e-04,7879.6
1287,2.184699,2.78e-04,7885.7
1288,1.979769,2.78e-04,7891.9
1289,1.994063,2.78e-04,7898.0
1290,1.993888,2.78e-04,7904.2
1291,2.103780,2.78e-04,7910.3
1292,2.045572,2.78e-04,7916.4
1293,2.107060,2.78e-04,7922.6
1294,2.101149,2.78e-04,7928.7
1295,2.091322,2.78e-04,7934.8
1296,2.009336,2.77e-04,7940.9
1297,2.089079,2.77e-04,7947.0
1298,1.982492,2.77e-04,7953.2
1299,2.001311,2.77e-04,7959.3
1300,2.056275,2.77e-04,7965.5
1301,2.068072,2.77e-04,7971.6
1302,2.069798,2.77e-04,7977.8
1303,2.064526,2.77e-04,7983.9
1304,2.053461,2.77e-04,7990.0
1305,2.037194,2.77e-04,7996.1
1306,2.038489,2.77e-04,8002.2
1307,2.066797,2.77e-04,8008.4
1308,2.058889,2.77e-04,8014.5
1309,2.073298,2.77e-04,8020.7
1310,2.090692,2.77e-04,8026.8
1311,2.067997,2.77e-04,8032.9
1312,2.067357,2.77e-04,8039.1
1313,2.024971,2.77e-04,8045.2
1314,2.085709,2.76e-04,8051.3
1315,2.042575,2.76e-04,8057.4
1316,2.003901,2.76e-04,8063.6
1317,2.180309,2.76e-04,8069.7
1318,2.037260,2.76e-04,8075.8
1319,2.028702,2.76e-04,8081.9
1320,2.086956,2.76e-04,8088.0
1321,2.062823,2.76e-04,8094.2
1322,1.932832,2.76e-04,8100.3
1323,2.043385,2.76e-04,8106.4
1324,2.030507,2.76e-04,8112.5
1325,2.148961,2.76e-04,8118.6
1326,2.038676,2.76e-04,8124.8
1327,2.138027,2.76e-04,8130.9
1328,2.071450,2.76e-04,8137.0
1329,2.137945,2.76e-04,8143.1
1330,2.019606,2.76e-04,8149.3
1331,2.073524,2.76e-04,8155.4
1332,2.126482,2.75e-04,8161.5
1333,2.126220,2.75e-04,8167.7
1334,2.011689,2.75e-04,8174.0
1335,2.165909,2.75e-04,8180.1
1336,2.075433,2.75e-04,8186.3
1337,2.021817,2.75e-04,8192.3
1338,2.114309,2.75e-04,8198.5
1339,2.093576,2.75e-04,8204.5
1340,2.179816,2.75e-04,8210.5
1341,2.111444,2.75e-04,8216.7
1342,2.105074,2.75e-04,8222.7
1343,2.091698,2.75e-04,8228.9
1344,2.055096,2.75e-04,8235.0
1345,2.032114,2.75e-04,8241.1
1346,2.105289,2.75e-04,8247.2
1347,2.063349,2.75e-04,8253.3
1348,2.080732,2.75e-04,8259.4
1349,2.149568,2.74e-04,8265.6
1350,2.040185,2.74e-04,8271.7
1351,2.043017,2.74e-04,8277.8
1352,2.109159,2.74e-04,8283.9
1353,2.119455,2.74e-04,8290.0
1354,2.034025,2.74e-04,8296.1
1355,2.029317,2.74e-04,8302.3
1356,2.057267,2.74e-04,8308.4
1357,2.054225,2.74e-04,8314.5
1358,2.110530,2.74e-04,8320.7
1359,2.018016,2.74e-04,8326.8
1360,1.995971,2.74e-04,8332.9
1361,2.084492,2.74e-04,8339.0
1362,2.097689,2.74e-04,8345.2
1363,2.070044,2.74e-04,8351.3
1364,2.126125,2.74e-04,8357.4
1365,2.101238,2.74e-04,8363.5
1366,2.071964,2.73e-04,8369.6
1367,2.011584,2.73e-04,8375.7
1368,1.901400,2.73e-04,8381.8
1369,2.005453,2.73e-04,8387.9
1370,2.112304,2.73e-04,8394.1
1371,2.030747,2.73e-04,8400.2
1372,2.142346,2.73e-04,8406.3
1373,2.069167,2.73e-04,8412.4
1374,1.978375,2.73e-04,8418.5
1375,2.089696,2.73e-04,8424.7
1376,2.080628,2.73e-04,8430.8
1377,2.165607,2.73e-04,8436.9
1378,2.092807,2.73e-04,8443.1
1379,2.033972,2.73e-04,8449.2
1380,2.064878,2.73e-04,8455.3
1381,2.041671,2.73e-04,8461.4
1382,2.098132,2.73e-04,8467.6
1383,2.055128,2.72e-04,8473.7
1384,2.054639,2.72e-04,8479.8
1385,2.044294,2.72e-04,8485.9
1386,2.040921,2.72e-04,8492.0
1387,2.079266,2.72e-04,8498.1
1388,2.130063,2.72e-04,8504.2
1389,2.122003,2.72e-04,8510.3
1390,2.036719,2.72e-04,8516.5
1391,2.127804,2.72e-04,8522.6
1392,2.164289,2.72e-04,8528.7
1393,2.004479,2.72e-04,8534.8
1394,2.016682,2.72e-04,8540.9
1395,2.073510,2.72e-04,8547.0
1396,2.102875,2.72e-04,8553.2
1397,2.093414,2.72e-04,8559.3
1398,2.077122,2.72e-04,8565.5
1399,2.044710,2.71e-04,8571.6
1400,2.118916,2.71e-04,8577.7
1401,2.112552,2.71e-04,8583.8
1402,2.060016,2.71e-04,8590.0
1403,2.044722,2.71e-04,8596.1
1404,2.085917,2.71e-04,8602.2
1405,1.988635,2.71e-04,8608.3
1406,2.075287,2.71e-04,8614.5
1407,2.030814,2.71e-04,8620.6
1408,2.090065,2.71e-04,8626.7
1409,2.133305,2.71e-04,8632.9
1410,2.170897,2.71e-04,8639.0
1411,2.034601,2.71e-04,8645.2
1412,2.103273,2.71e-04,8651.3
1413,2.020252,2.71e-04,8657.4
1414,2.069762,2.71e-04,8663.5
1415,2.123826,2.70e-04,8669.7
1416,2.041704,2.70e-04,8675.8
1417,2.105162,2.70e-04,8681.9
1418,2.079000,2.70e-04,8688.0
1419,2.097785,2.70e-04,8694.2
1420,2.059315,2.70e-04,8700.3
1421,2.126930,2.70e-04,8706.4
1422,2.043553,2.70e-04,8712.6
1423,2.076390,2.70e-04,8718.7
1424,2.102645,2.70e-04,8724.9
1425,2.097821,2.70e-04,8731.0
1426,2.080424,2.70e-04,8737.1
1427,2.069357,2.70e-04,8743.3
1428,2.078305,2.70e-04,8749.4
1429,2.085415,2.70e-04,8755.5
1430,2.082740,2.70e-04,8761.6
1431,2.107424,2.69e-04,8767.8
1432,2.049209,2.69e-04,8773.9
1433,2.055664,2.69e-04,8780.0
1434,2.039900,2.69e-04,8786.1
1435,1.984180,2.69e-04,8792.3
1436,2.130624,2.69e-04,8798.4
1437,2.133770,2.69e-04,8804.5
1438,2.055708,2.69e-04,8810.6
1439,2.114564,2.69e-04,8816.8
1440,2.111795,2.69e-04,8822.9
1441,2.016350,2.69e-04,8829.0
1442,2.093962,2.69e-04,8835.2
1443,2.060639,2.69e-04,8841.3
1444,2.112785,2.69e-04,8847.4
1445,2.121607,2.69e-04,8853.5
1446,2.068403,2.69e-04,8859.7
1447,2.073334,2.68e-04,8865.8
1448,2.000552,2.68e-04,8871.9
1449,2.016541,2.68e-04,8878.1
1450,2.011127,2.68e-04,8884.2
1451,2.119562,2.68e-04,8890.3
1452,2.098807,2.68e-04,8896.5
1453,2.050339,2.68e-04,8902.6
