step,loss,learning_rate,elapsed_s
297,1.777100,5.70e-05,724.9
298,1.716800,5.72e-05,727.3
299,1.862800,5.74e-05,729.7
300,1.880100,5.76e-05,732.2
301,1.667400,5.78e-05,734.7
302,1.710800,5.80e-05,737.2
303,1.566200,5.82e-05,739.6
304,1.764700,5.84e-05,742.0
305,1.669200,5.86e-05,744.4
306,1.789500,5.88e-05,746.9
307,1.726100,5.90e-05,749.3
308,1.859800,5.92e-05,751.8
309,1.731700,5.93e-05,754.2
310,1.879700,5.95e-05,756.6
311,1.697200,5.97e-05,759.1
312,1.738400,5.99e-05,761.5
313,2.554200,6.01e-05,764.3
314,1.662400,6.03e-05,766.7
315,1.840400,6.05e-05,769.1
316,1.682000,6.07e-05,771.6
317,2.113400,6.09e-05,774.0
318,1.625300,6.11e-05,776.5
319,1.609600,6.13e-05,778.9
320,1.872900,6.15e-05,781.4
321,1.637600,6.17e-05,783.8
322,1.970600,6.18e-05,786.2
323,1.695700,6.20e-05,788.7
324,1.818500,6.22e-05,791.1
325,1.714000,6.24e-05,793.5
326,1.595300,6.26e-05,796.0
327,1.834200,6.28e-05,798.4
328,1.902400,6.30e-05,800.9
329,1.652000,6.32e-05,803.3
330,1.658900,6.34e-05,805.7
331,1.563900,6.36e-05,808.2
332,1.829100,6.38e-05,810.6
333,1.527100,6.40e-05,813.0
334,1.987300,6.41e-05,815.5
335,1.648900,6.43e-05,817.9
336,1.580100,6.45e-05,820.3
337,2.003100,6.47e-05,822.8
338,1.420000,6.49e-05,825.2
339,1.766900,6.51e-05,827.6
340,1.842700,6.53e-05,830.1
341,1.724600,6.55e-05,832.5
342,1.658300,6.57e-05,834.9
343,1.687900,6.59e-05,837.4
344,1.673800,6.61e-05,839.8
345,1.799900,6.63e-05,842.3
346,1.663100,6.65e-05,844.7
347,1.372700,6.66e-05,847.1
348,1.686500,6.68e-05,849.5
349,1.936200,6.70e-05,852.0
350,1.877500,6.72e-05,854.4
351,1.693900,6.74e-05,856.9
352,1.977400,6.76e-05,859.3
353,1.375300,6.78e-05,861.7
354,1.719200,6.80e-05,864.2
355,1.599800,6.82e-05,866.6
356,1.810400,6.84e-05,869.1
357,1.856200,6.86e-05,871.5
358,1.762700,6.88e-05,873.9
359,1.764400,6.90e-05,876.4
360,1.764800,6.91e-05,878.8
361,1.884300,6.93e-05,881.2
362,1.753000,6.95e-05,883.7
363,1.753800,6.97e-05,886.1
364,1.859100,6.99e-05,888.6
365,1.691800,7.01e-05,891.0
366,1.625300,7.03e-05,893.4
367,1.662400,7.05e-05,895.8
368,1.846000,7.07e-05,898.3
369,1.634500,7.09e-05,900.7
370,1.750200,7.11e-05,903.1
371,1.583300,7.13e-05,905.6
372,2.049800,7.14e-05,908.0
373,1.661300,7.16e-05,910.5
374,1.750400,7.18e-05,912.9
375,1.594900,7.20e-05,915.3
376,1.660200,7.22e-05,917.7
377,1.799600,7.24e-05,920.2
378,1.604300,7.26e-05,922.6
379,1.466600,7.28e-05,925.1
380,1.815700,7.30e-05,927.5
381,1.996700,7.32e-05,929.9
382,1.627100,7.34e-05,932.4
383,1.808800,7.36e-05,934.8
384,1.647500,7.38e-05,937.3
385,1.579100,7.39e-05,939.7
386,2.038400,7.41e-05,942.1
387,1.764300,7.43e-05,944.5
388,1.844800,7.45e-05,947.0
389,1.779700,7.47e-05,949.4
390,1.611000,7.49e-05,951.8
391,1.761900,7.51e-05,954.3
392,1.640300,7.53e-05,956.7
393,1.846000,7.55e-05,959.1
394,1.803800,7.57e-05,961.6
395,1.813700,7.59e-05,964.0
396,1.916200,7.61e-05,966.5
397,1.526000,7.62e-05,968.9
398,2.021400,7.64e-05,971.4
399,1.756000,7.66e-05,973.8
400,1.364800,7.68e-05,976.2
401,1.871400,7.70e-05,978.7
402,1.630000,7.72e-05,981.1
403,1.622300,7.74e-05,983.6
