step,loss,learning_rate,elapsed_s
734,2.115527,1.21e-04,10986.9
735,1.891677,1.21e-04,11001.9
736,2.018844,1.21e-04,11017.7
737,1.885754,1.21e-04,11032.6
738,1.796882,1.20e-04,11048.0
739,1.600917,1.20e-04,11063.4
740,1.982858,1.20e-04,11078.5
741,1.950547,1.20e-04,11093.4
742,2.052695,1.19e-04,11108.3
743,1.880880,1.19e-04,11123.2
744,1.958210,1.19e-04,11138.2
745,2.004078,1.19e-04,11153.1
746,1.869982,1.19e-04,11168.0
747,1.959218,1.18e-04,11182.4
748,1.889135,1.18e-04,11197.4
749,1.891204,1.18e-04,11212.5
750,1.826771,1.18e-04,11227.3
751,1.907714,1.17e-04,11242.1
752,1.916852,1.17e-04,11257.1
753,2.079494,1.17e-04,11272.1
754,1.993046,1.17e-04,11287.0
755,1.819757,1.16e-04,11302.0
756,1.995758,1.16e-04,11317.1
757,1.864962,1.16e-04,11332.0
758,1.833585,1.16e-04,11347.0
759,2.114910,1.16e-04,11362.3
760,1.943910,1.15e-04,11377.3
761,1.921325,1.15e-04,11392.9
762,1.785243,1.15e-04,11407.8
763,1.924745,1.15e-04,11423.2
764,1.872887,1.14e-04,11438.4
765,1.798332,1.14e-04,11453.4
766,1.972544,1.14e-04,11469.2
767,2.176485,1.14e-04,11484.0
768,1.934961,1.13e-04,11499.0
769,1.936025,1.13e-04,11513.7
770,1.984691,1.13e-04,11528.7
771,2.068001,1.13e-04,11543.8
772,1.938791,1.13e-04,11558.6
773,1.968667,1.12e-04,11573.3
774,1.834365,1.12e-04,11588.1
775,1.900538,1.12e-04,11602.7
776,2.023816,1.12e-04,11617.7
777,1.901448,1.11e-04,11633.6
778,1.921272,1.11e-04,11648.8
779,1.937337,1.11e-04,11664.0
780,1.892065,1.11e-04,11679.1
781,1.907231,1.10e-04,11695.1
782,1.932912,1.10e-04,11710.3
783,2.018803,1.10e-04,11725.2
784,1.889275,1.10e-04,11740.3
785,1.979517,1.10e-04,11755.2
786,1.867288,1.09e-04,11770.3
787,1.946155,1.09e-04,11785.0
788,1.834691,1.09e-04,11800.4
789,2.071519,1.09e-04,11815.0
790,1.886212,1.08e-04,11829.6
791,1.992462,1.08e-04,11844.4
792,1.890093,1.08e-04,11859.3
793,1.978328,1.08e-04,11874.2
794,1.840711,1.07e-04,11888.8
795,1.843281,1.07e-04,11903.5
796,1.824041,1.07e-04,11918.5
797,1.948701,1.07e-04,11933.2
798,1.888007,1.07e-04,11948.0
799,2.067766,1.06e-04,11962.8
800,2.002030,1.06e-04,11977.6
801,2.050271,1.06e-04,11992.3
802,2.024911,1.06e-04,12006.7
803,2.001892,1.05e-04,12021.1
804,1.885710,1.05e-04,12035.8
805,1.830642,1.05e-04,12050.3
806,1.671547,1.05e-04,12064.9
807,1.934896,1.04e-04,12079.3
808,1.830370,1.04e-04,12094.1
809,1.774849,1.04e-04,12108.7
810,1.940807,1.04e-04,12123.2
811,2.004773,1.03e-04,12137.8
812,1.873032,1.03e-04,12152.6
813,1.813065,1.03e-04,12167.3
814,1.886064,1.03e-04,12181.7
815,1.763432,1.03e-04,12196.2
816,2.140916,1.02e-04,12210.6
817,2.047098,1.02e-04,12225.3
818,1.939560,1.02e-04,12239.8
819,1.883101,1.02e-04,12254.3
820,1.835894,1.01e-04,12268.9
821,1.998566,1.01e-04,12283.4
822,1.950556,1.01e-04,12297.8
823,1.896876,1.01e-04,12312.3
824,1.972626,1.00e-04,12326.6
825,2.210235,1.00e-04,12340.9
826,1.947802,1.00e-04,12355.5
827,1.768531,9.98e-05,12370.2
828,2.046730,9.95e-05,12384.7
829,1.974809,9.93e-05,12399.2
830,1.849950,9.91e-05,12413.7
831,1.952296,9.88e-05,12428.8
832,1.847502,9.86e-05,12443.4
833,2.070860,9.84e-05,12458.2
834,1.891562,9.81e-05,12473.1
835,1.936733,9.79e-05,12487.7
836,1.977940,9.77e-05,12502.5
837,1.984937,9.74e-05,12517.3
838,1.929145,9.72e-05,12532.0
839,1.938275,9.70e-05,12546.3
840,1.947474,9.67e-05,12560.9
841,1.867758,9.65e-05,12575.8
842,1.816810,9.63e-05,12590.4
843,1.925081,9.60e-05,12604.8
844,1.966627,9.58e-05,12619.3
845,2.011102,9.56e-05,12633.6
846,1.859463,9.53e-05,12648.1
847,2.042949,9.51e-05,12662.5
848,1.854564,9.49e-05,12677.1
849,1.990524,9.47e-05,12691.4
850,1.791510,9.44e-05,12705.8
851,1.824189,9.42e-05,12720.4
852,1.933453,9.40e-05,12734.9
853,2.034046,9.37e-05,12749.4
854,2.097641,9.35e-05,12763.9
855,2.038261,9.33e-05,12778.5
856,1.917560,9.30e-05,12792.9
857,1.900199,9.28e-05,12807.8
858,1.793200,9.26e-05,12823.6
859,1.804077,9.23e-05,12838.5
860,1.853078,9.21e-05,12853.3
861,1.975124,9.19e-05,12869.0
862,1.727620,9.16e-05,12883.7
863,1.941260,9.14e-05,12898.1
864,1.959872,9.12e-05,12912.6
865,1.868317,9.09e-05,12927.1
866,1.930606,9.07e-05,12941.4
867,1.905380,9.05e-05,12955.9
868,1.874918,9.02e-05,12970.2
869,1.946078,9.00e-05,12984.7
870,1.827374,8.98e-05,12999.4
871,1.863096,8.95e-05,13014.0
872,1.914433,8.93e-05,13028.7
873,2.115581,8.91e-05,13043.2
874,1.961133,8.89e-05,13057.9
875,1.925946,8.86e-05,13072.4
876,1.882028,8.84e-05,13087.1
877,1.992402,8.82e-05,13101.7
878,1.710827,8.79e-05,13116.3
879,1.899042,8.77e-05,13130.8
880,1.851826,8.75e-05,13145.0
881,1.957780,8.72e-05,13159.6
882,1.763839,8.70e-05,13174.3
883,2.002869,8.68e-05,13188.8
884,1.971516,8.65e-05,13203.4
885,1.837461,8.63e-05,13218.1
886,1.995968,8.61e-05,13232.9
887,1.813196,8.59e-05,13247.3
888,1.938612,8.56e-05,13261.8
889,1.874835,8.54e-05,13276.3
890,2.063739,8.52e-05,13291.0
891,2.146388,8.49e-05,13305.5
892,1.831505,8.47e-05,13320.0
893,1.775073,8.45e-05,13334.5
894,1.972208,8.42e-05,13349.1
895,1.912157,8.40e-05,13363.6
896,1.852331,8.38e-05,13378.2
897,1.960670,8.36e-05,13392.4
898,1.836042,8.33e-05,13406.8
899,1.869799,8.31e-05,13422.7
900,1.861858,8.29e-05,13437.7
901,1.977943,8.26e-05,13452.7
902,1.746795,8.24e-05,13467.7
903,1.876030,8.22e-05,13483.0
904,1.980093,8.19e-05,13497.6
905,2.033799,8.17e-05,13512.1
906,1.831339,8.15e-05,13526.4
907,1.916052,8.13e-05,13541.0
908,1.879282,8.10e-05,13556.1
909,1.793141,8.08e-05,13570.9
910,1.906113,8.06e-05,13586.0
911,1.857584,8.03e-05,13600.8
912,2.080999,8.01e-05,13615.6
913,1.921240,7.99e-05,13630.3
914,2.044696,7.97e-05,13644.7
915,2.057454,7.94e-05,13659.3
916,1.793986,7.92e-05,13673.9
917,1.900557,7.90e-05,13688.3
918,1.890708,7.88e-05,13702.9
919,1.954411,7.85e-05,13717.8
920,1.926568,7.83e-05,13732.3
921,1.952874,7.81e-05,13746.9
922,2.008168,7.78e-05,13761.8
923,1.932270,7.76e-05,13776.4
924,1.912113,7.74e-05,13790.9
925,2.064514,7.72e-05,13805.3
926,1.992089,7.69e-05,13819.7
927,1.850479,7.67e-05,13834.0
928,1.848279,7.65e-05,13848.8
929,1.794123,7.63e-05,13863.4
930,1.886283,7.60e-05,13878.1
931,1.910912,7.58e-05,13892.5
932,1.880276,7.56e-05,13907.8
933,2.027852,7.54e-05,13922.4
934,1.992149,7.51e-05,13937.0
935,1.808785,7.49e-05,13951.5
936,1.905767,7.47e-05,13966.1
937,1.859744,7.45e-05,13980.6
938,1.966317,7.42e-05,13995.2
939,2.032236,7.40e-05,14009.8
940,1.879595,7.38e-05,14024.4
941,2.100974,7.36e-05,14039.5
942,2.012108,7.33e-05,14054.3
943,1.886134,7.31e-05,14069.3
944,2.185264,7.29e-05,14084.1
945,1.932761,7.27e-05,14098.8
946,1.827041,7.24e-05,14113.6
947,2.021642,7.22e-05,14128.6
948,1.771958,7.20e-05,14142.9
949,1.939338,7.18e-05,14157.2
950,1.905852,7.15e-05,14171.6
951,2.039251,7.13e-05,14186.2
952,1.876897,7.11e-05,14201.2
953,1.816487,7.09e-05,14215.9
954,1.853896,7.07e-05,14230.5
955,2.041929,7.04e-05,14245.0
956,2.093945,7.02e-05,14259.7
957,2.034700,7.00e-05,14274.3
958,1.812981,6.98e-05,14288.8
959,1.775344,6.95e-05,14303.8
960,1.747920,6.93e-05,14318.5
961,1.898777,6.91e-05,14333.2
962,2.046070,6.89e-05,14347.9
963,1.972865,6.87e-05,14363.0
964,1.837516,6.84e-05,14377.6
965,2.114295,6.82e-05,14392.0
966,1.977390,6.80e-05,14406.6
967,2.064349,6.78e-05,14420.8
968,1.876336,6.76e-05,14435.4
969,2.123838,6.73e-05,14449.6
970,1.890697,6.71e-05,14464.0
971,1.968621,6.69e-05,14478.5
972,1.933573,6.67e-05,14493.0
973,1.932486,6.65e-05,14508.3
974,1.912441,6.62e-05,14522.9
975,1.954996,6.60e-05,14537.3
976,1.826047,6.58e-05,14552.0
977,1.909189,6.56e-05,14566.6
978,2.024968,6.54e-05,14580.9
979,1.739731,6.51e-05,14595.4
980,1.790714,6.49e-05,14610.0
981,1.916050,6.47e-05,14624.5
982,1.824522,6.45e-05,14638.8
983,1.869370,6.43e-05,14653.2
984,1.895420,6.41e-05,14667.8
985,2.000484,6.38e-05,14682.9
986,1.973927,6.36e-05,14697.6
987,1.973510,6.34e-05,14712.0
988,1.841891,6.32e-05,14726.3
989,1.779533,6.30e-05,14741.3
990,1.898780,6.28e-05,14755.8
991,1.859209,6.25e-05,14770.4
992,1.854071,6.23e-05,14785.5
993,2.050203,6.21e-05,14800.3
994,1.891572,6.19e-05,14814.9
995,1.906600,6.17e-05,14829.3
996,1.971102,6.15e-05,14843.8
997,1.897177,6.12e-05,14858.5
998,1.733565,6.10e-05,14873.0
999,2.038250,6.08e-05,14887.2
1000,1.752055,6.06e-05,14902.0
1001,1.833429,6.04e-05,14916.4
1002,1.829917,6.02e-05,14930.8
1003,1.981425,6.00e-05,14945.1
1004,1.966165,5.98e-05,14959.5
1005,1.854700,5.95e-05,14974.1
1006,1.869581,5.93e-05,14989.9
1007,1.791215,5.91e-05,15004.4
1008,1.926583,5.89e-05,15018.9
1009,1.964482,5.87e-05,15033.9
1010,2.036591,5.85e-05,15048.6
1011,2.020665,5.83e-05,15063.2
1012,1.929012,5.81e-05,15077.7
1013,1.832109,5.78e-05,15092.2
1014,1.867045,5.76e-05,15107.1
1015,1.900759,5.74e-05,15121.8
1016,1.838085,5.72e-05,15136.2
1017,2.115562,5.70e-05,15150.7
1018,1.919692,5.68e-05,15165.3
1019,1.920141,5.66e-05,15179.7
1020,2.014272,5.64e-05,15194.3
1021,2.067328,5.62e-05,15209.2
1022,1.985283,5.60e-05,15224.2
1023,1.848737,5.57e-05,15239.2
1024,2.102605,5.55e-05,15254.0
1025,2.013087,5.53e-05,15269.0
1026,2.009533,5.51e-05,15283.6
1027,1.841735,5.49e-05,15298.4
1028,1.928715,5.47e-05,15313.3
1029,1.928157,5.45e-05,15327.8
1030,1.970191,5.43e-05,15342.5
1031,2.065742,5.41e-05,15356.8
1032,1.841277,5.39e-05,15371.2
1033,1.955960,5.37e-05,15385.7
1034,1.952486,5.35e-05,15400.3
1035,1.973980,5.33e-05,15414.7
1036,1.895779,5.31e-05,15429.9
1037,1.801332,5.28e-05,15444.6
1038,2.005328,5.26e-05,15459.4
1039,1.989512,5.24e-05,15474.0
1040,1.908310,5.22e-05,15488.6
1041,1.911681,5.20e-05,15503.1
1042,1.815722,5.18e-05,15517.8
1043,1.796629,5.16e-05,15532.3
1044,2.010944,5.14e-05,15546.4
1045,1.884495,5.12e-05,15560.9
1046,1.794780,5.10e-05,15576.4
1047,2.002145,5.08e-05,15591.2
1048,1.900329,5.06e-05,15605.8
1049,1.947828,5.04e-05,15620.2
1050,2.041494,5.02e-05,15635.0
1051,1.874579,5.00e-05,15649.7
1052,2.059964,4.98e-05,15664.2
1053,1.842268,4.96e-05,15679.3
1054,1.940996,4.94e-05,15695.0
1055,1.864759,4.92e-05,15709.6
1056,2.047163,4.90e-05,15724.1
1057,2.032278,4.88e-05,15738.5
1058,1.842769,4.86e-05,15753.2
1059,1.829417,4.84e-05,15768.0
1060,1.960031,4.82e-05,15782.2
1061,1.963233,4.80e-05,15796.6
1062,2.077443,4.78e-05,15811.2
1063,2.055617,4.76e-05,15825.7
1064,2.030586,4.74e-05,15840.4
1065,1.937524,4.72e-05,15855.4
1066,2.029784,4.70e-05,15870.1
1067,2.020624,4.68e-05,15884.6
1068,2.021795,4.66e-05,15899.2
1069,1.973808,4.64e-05,15913.7
1070,2.010630,4.62e-05,15928.0
1071,2.042959,4.60e-05,15942.4
1072,1.835199,4.58e-05,15956.7
1073,2.022243,4.56e-05,15971.1
1074,2.041414,4.54e-05,15985.5
1075,1.829871,4.52e-05,16000.2
1076,1.963428,4.50e-05,16014.7
1077,1.941851,4.49e-05,16029.7
1078,1.959066,4.47e-05,16044.1
1079,1.775692,4.45e-05,16058.6
1080,2.069211,4.43e-05,16073.9
1081,1.850110,4.41e-05,16088.3
1082,1.808812,4.39e-05,16102.6
1083,2.032941,4.37e-05,16117.3
1084,1.783287,4.35e-05,16131.8
1085,1.859295,4.33e-05,16146.1
1086,1.864130,4.31e-05,16161.0
1087,1.999759,4.29e-05,16175.3
1088,1.946429,4.27e-05,16189.9
1089,2.000769,4.25e-05,16204.3
1090,1.789759,4.24e-05,16219.2
1091,1.947914,4.22e-05,16234.1
1092,1.941530,4.20e-05,16248.5
1093,1.898895,4.18e-05,16263.3
1094,1.909025,4.16e-05,16278.7
1095,1.906693,4.14e-05,16294.8
1096,1.892204,4.12e-05,16309.6
1097,1.893922,4.10e-05,16324.1
1098,1.935876,4.08e-05,16338.7
1099,1.749956,4.07e-05,16353.4
1100,1.903639,4.05e-05,16367.9
1101,1.998063,4.03e-05,16382.2
1102,1.881843,4.01e-05,16396.8
1103,1.961363,3.99e-05,16411.4
1104,2.050245,3.97e-05,16425.9
1105,2.127604,3.95e-05,16440.4
1106,2.035272,3.94e-05,16455.0
1107,1.899814,3.92e-05,16469.6
1108,1.877754,3.90e-05,16484.3
1109,1.867875,3.88e-05,16498.8
1110,1.880673,3.86e-05,16513.5
1111,2.041349,3.84e-05,16527.9
1112,2.021791,3.83e-05,16542.3
1113,1.902802,3.81e-05,16556.6
1114,1.992774,3.79e-05,16571.0
1115,1.998234,3.77e-05,16585.5
1116,1.953123,3.75e-05,16600.3
1117,1.896780,3.73e-05,16614.9
1118,1.877221,3.72e-05,16629.3
1119,1.828175,3.70e-05,16644.0
1120,2.020996,3.68e-05,16658.7
1121,2.032062,3.66e-05,16673.1
1122,1.906380,3.64e-05,16687.7
1123,1.853088,3.63e-05,16702.6
1124,1.893931,3.61e-05,16717.7
1125,1.924499,3.59e-05,16732.4
1126,1.952776,3.57e-05,16747.0
1127,2.004021,3.55e-05,16761.8
1128,2.022436,3.54e-05,16776.2
1129,1.940438,3.52e-05,16790.4
1130,1.928280,3.50e-05,16805.0
1131,1.916535,3.48e-05,16819.4
1132,2.033383,3.47e-05,16834.0
1133,2.056513,3.45e-05,16848.6
1134,1.854953,3.43e-05,16863.1
1135,1.790214,3.41e-05,16877.8
1136,1.953311,3.40e-05,16892.5
1137,1.866337,3.38e-05,16907.2
1138,1.907957,3.36e-05,16921.5
1139,1.987176,3.34e-05,16936.0
1140,1.992371,3.33e-05,16950.5
1141,1.895746,3.31e-05,16965.1
1142,1.896861,3.29e-05,16980.7
1143,1.953277,3.27e-05,16996.1
1144,1.946063,3.26e-05,17011.2
1145,2.030475,3.24e-05,17026.1
1146,1.914178,3.22e-05,17040.6
1147,1.965791,3.21e-05,17055.2
1148,1.971862,3.19e-05,17069.8
1149,1.964408,3.17e-05,17084.3
1150,1.895157,3.15e-05,17099.1
1151,1.868776,3.14e-05,17113.6
1152,2.218847,3.12e-05,17127.9
1153,1.891931,3.10e-05,17142.3
1154,1.927562,3.09e-05,17156.6
1155,1.941153,3.07e-05,17171.2
1156,1.836554,3.05e-05,17185.8
1157,2.003062,3.04e-05,17200.5
1158,1.963716,3.02e-05,17215.1
1159,1.781125,3.00e-05,17229.7
1160,1.920467,2.99e-05,17244.2
1161,1.944116,2.97e-05,17259.2
1162,1.739039,2.95e-05,17273.6
1163,1.890838,2.94e-05,17287.9
1164,1.969872,2.92e-05,17302.4
1165,2.032905,2.90e-05,17317.4
1166,1.917206,2.89e-05,17332.0
1167,2.014428,2.87e-05,17346.4
1168,1.908464,2.86e-05,17361.0
1169,2.038284,2.84e-05,17375.5
1170,2.022059,2.82e-05,17390.0
1171,1.957331,2.81e-05,17404.3
1172,2.105412,2.79e-05,17418.7
1173,1.924087,2.77e-05,17433.2
1174,1.998926,2.76e-05,17447.8
1175,1.811524,2.74e-05,17463.0
1176,1.945018,2.73e-05,17477.6
1177,1.789748,2.71e-05,17492.1
1178,1.877432,2.69e-05,17506.8
1179,1.953601,2.68e-05,17521.2
1180,1.989846,2.66e-05,17535.8
1181,1.953846,2.65e-05,17550.2
1182,1.772661,2.63e-05,17564.6
1183,1.959859,2.62e-05,17579.2
1184,1.978659,2.60e-05,17593.7
1185,2.046827,2.58e-05,17608.7
1186,2.034349,2.57e-05,17623.2
1187,2.056800,2.55e-05,17637.8
1188,1.898563,2.54e-05,17652.2
1189,1.832410,2.52e-05,17667.4
1190,1.811443,2.51e-05,17682.2
1191,1.869845,2.49e-05,17696.8
1192,1.826804,2.48e-05,17711.3
1193,1.888304,2.46e-05,17725.8
1194,1.949903,2.45e-05,17740.4
1195,1.921224,2.43e-05,17755.0
1196,1.969801,2.41e-05,17769.3
1197,1.936174,2.40e-05,17783.6
1198,1.947522,2.38e-05,17798.4
1199,1.965637,2.37e-05,17813.5
1200,1.926830,2.35e-05,17828.3
1201,1.976550,2.34e-05,17843.6
1202,2.030784,2.32e-05,17858.5
1203,1.687077,2.31e-05,17873.6
1204,1.864469,2.29e-05,17888.2
1205,1.881491,2.28e-05,17902.7
1206,1.933596,2.27e-05,17917.3
1207,1.912546,2.25e-05,17931.8
1208,1.992144,2.24e-05,17947.6
1209,1.883026,2.22e-05,17962.7
1210,1.960865,2.21e-05,17977.3
1211,1.857644,2.19e-05,17992.0
1212,2.030829,2.18e-05,18007.3
1213,1.809257,2.16e-05,18021.9
1214,1.997971,2.15e-05,18036.7
1215,2.011857,2.13e-05,18051.3
1216,1.806292,2.12e-05,18065.8
1217,1.905905,2.11e-05,18080.1
1218,1.890408,2.09e-05,18094.7
1219,1.850254,2.08e-05,18109.5
1220,1.942131,2.06e-05,18124.1
1221,1.889112,2.05e-05,18138.6
1222,1.845626,2.03e-05,18153.0
1223,1.991349,2.02e-05,18167.2
1224,1.963826,2.01e-05,18181.5
1225,1.898611,1.99e-05,18195.9
1226,1.847719,1.98e-05,18210.4
1227,1.918778,1.96e-05,18224.5
1228,1.927270,1.95e-05,18239.0
1229,2.115084,1.94e-05,18253.1
1230,2.008901,1.92e-05,18267.8
1231,2.078765,1.91e-05,18282.1
1232,1.859247,1.90e-05,18296.5
1233,1.932175,1.88e-05,18310.6
1234,1.964839,1.87e-05,18324.9
1235,1.806623,1.86e-05,18339.3
1236,1.851824,1.84e-05,18353.7
1237,1.892708,1.83e-05,18367.9
1238,2.033834,1.82e-05,18382.3
1239,1.843094,1.80e-05,18396.7
1240,1.888861,1.79e-05,18410.8
1241,1.867841,1.78e-05,18425.0
1242,1.785902,1.76e-05,18439.4
1243,2.080778,1.75e-05,18453.9
1244,1.965828,1.74e-05,18468.6
1245,2.203985,1.72e-05,18482.9
1246,2.139372,1.71e-05,18497.3
1247,1.989911,1.70e-05,18511.8
1248,1.935845,1.68e-05,18526.2
1249,1.884493,1.67e-05,18540.5
1250,1.934750,1.66e-05,18554.9
1251,1.948079,1.65e-05,18569.6
1252,1.941048,1.63e-05,18584.0
1253,1.768849,1.62e-05,18598.4
1254,1.721107,1.61e-05,18612.7
1255,1.821310,1.59e-05,18626.7
1256,1.849940,1.58e-05,18641.1
1257,1.893846,1.57e-05,18655.4
1258,1.571494,1.56e-05,18670.0
1259,2.018542,1.54e-05,18684.2
1260,2.040441,1.53e-05,18698.5
1261,2.051127,1.52e-05,18713.0
1262,1.692267,1.51e-05,18727.2
1263,1.842602,1.49e-05,18741.4
1264,1.859538,1.48e-05,18755.5
1265,1.851154,1.47e-05,18769.8
1266,1.898435,1.46e-05,18784.1
1267,1.957568,1.45e-05,18798.4
1268,1.785071,1.43e-05,18812.7
1269,1.842782,1.42e-05,18826.9
1270,1.828577,1.41e-05,18841.1
1271,1.820341,1.40e-05,18855.5
1272,2.107257,1.39e-05,18869.8
1273,1.775299,1.37e-05,18884.2
1274,1.763325,1.36e-05,18898.5
1275,1.877768,1.35e-05,18912.8
1276,1.740887,1.34e-05,18926.8
1277,1.883082,1.33e-05,18941.2
1278,1.866958,1.32e-05,18955.5
1279,1.896819,1.31e-05,18969.8
1280,2.043868,1.29e-05,18984.1
1281,1.851380,1.28e-05,18998.5
1282,1.792577,1.27e-05,19013.0
1283,1.820391,1.26e-05,19027.2
1284,2.026019,1.25e-05,19041.2
1285,1.911586,1.24e-05,19055.3
1286,1.873786,1.23e-05,19069.6
1287,1.906464,1.21e-05,19083.7
1288,1.778539,1.20e-05,19098.0
1289,1.761684,1.19e-05,19112.5
1290,1.726836,1.18e-05,19126.7
1291,1.833066,1.17e-05,19140.9
1292,1.815591,1.16e-05,19155.5
1293,1.846386,1.15e-05,19169.9
1294,1.945832,1.14e-05,19184.1
1295,1.813397,1.13e-05,19198.4
1296,1.990612,1.12e-05,19212.7
1297,1.890084,1.11e-05,19226.9
1298,1.957730,1.10e-05,19241.2
1299,1.897988,1.08e-05,19255.7
1300,1.792244,1.07e-05,19270.0
1301,1.980927,1.06e-05,19284.2
1302,1.747673,1.05e-05,19298.5
1303,1.928291,1.04e-05,19313.0
1304,1.709858,1.03e-05,19327.3
1305,1.849442,1.02e-05,19341.8
1306,1.847986,1.01e-05,19356.2
1307,1.797666,1.00e-05,19370.4
1308,1.874415,9.92e-06,19384.6
1309,1.882532,9.82e-06,19398.9
1310,1.702788,9.72e-06,19413.1
1311,1.702673,9.62e-06,19427.5
1312,1.852309,9.52e-06,19441.6
1313,1.868675,9.42e-06,19457.4
1314,1.776465,9.32e-06,19472.4
1315,1.837425,9.22e-06,19487.1
1316,1.724430,9.12e-06,19501.6
1317,1.814973,9.03e-06,19516.0
1318,1.939778,8.93e-06,19530.4
1319,1.924970,8.84e-06,19545.0
1320,1.774147,8.74e-06,19559.3
1321,1.877739,8.65e-06,19573.5
1322,1.799904,8.55e-06,19587.8
1323,1.683666,8.46e-06,19602.6
1324,1.970624,8.36e-06,19616.8
1325,1.990872,8.27e-06,19631.1
1326,1.811331,8.18e-06,19645.5
1327,2.020826,8.09e-06,19660.0
1328,1.792394,8.00e-06,19674.8
1329,1.989986,7.90e-06,19689.2
1330,1.851573,7.81e-06,19703.5
1331,1.785133,7.72e-06,19718.1
1332,1.917254,7.63e-06,19732.6
1333,1.602714,7.55e-06,19748.0
1334,1.926992,7.46e-06,19762.7
1335,1.881546,7.37e-06,19777.6
1336,1.972217,7.28e-06,19792.2
1337,1.852576,7.19e-06,19806.5
1338,1.861060,7.11e-06,19821.6
1339,1.880862,7.02e-06,19835.7
1340,1.839657,6.94e-06,19850.2
1341,1.920448,6.85e-06,19864.7
1342,1.706615,6.77e-06,19879.1
1343,1.980811,6.68e-06,19893.6
1344,2.080098,6.60e-06,19908.2
1345,1.820336,6.52e-06,19922.6
1346,1.951916,6.44e-06,19937.1
1347,1.736013,6.35e-06,19951.4
1348,1.940269,6.27e-06,19965.7
1349,2.016986,6.19e-06,19980.3
1350,1.669496,6.11e-06,19995.4
1351,1.897060,6.03e-06,20011.2
1352,1.941398,5.95e-06,20025.8
1353,1.861865,5.87e-06,20040.3
1354,1.834283,5.79e-06,20055.0
1355,1.974474,5.72e-06,20069.5
1356,1.720199,5.64e-06,20083.9
1357,1.853189,5.56e-06,20098.1
1358,1.805495,5.49e-06,20112.0
1359,1.738566,5.41e-06,20126.4
1360,1.906352,5.34e-06,20140.9
1361,1.866149,5.26e-06,20155.2
1362,1.904234,5.19e-06,20169.6
1363,1.850056,5.11e-06,20183.7
1364,1.944322,5.04e-06,20198.1
1365,1.791139,4.97e-06,20212.4
1366,1.703023,4.89e-06,20226.5
1367,1.969397,4.82e-06,20240.6
1368,1.879864,4.75e-06,20254.8
1369,1.923364,4.68e-06,20269.1
1370,1.862640,4.61e-06,20283.5
1371,1.861054,4.54e-06,20297.7
1372,1.997808,4.47e-06,20312.4
1373,1.853729,4.40e-06,20327.0
1374,1.749151,4.34e-06,20342.5
1375,1.794373,4.27e-06,20357.4
1376,1.766155,4.20e-06,20372.2
1377,1.836677,4.13e-06,20386.6
1378,1.769168,4.07e-06,20401.0
1379,1.937288,4.00e-06,20415.3
1380,1.720207,3.94e-06,20429.6
1381,1.926796,3.87e-06,20444.1
1382,1.763931,3.81e-06,20458.5
1383,1.913907,3.75e-06,20472.7
1384,1.815318,3.68e-06,20487.0
1385,1.970851,3.62e-06,20502.5
1386,1.957235,3.56e-06,20517.0
1387,1.814685,3.50e-06,20531.4
1388,1.933028,3.44e-06,20546.0
1389,1.831064,3.38e-06,20560.5
1390,1.825968,3.32e-06,20575.0
1391,1.874934,3.26e-06,20589.5
1392,1.844139,3.20e-06,20603.9
1393,2.058676,3.14e-06,20618.5
1394,1.848002,3.08e-06,20633.8
1395,1.860397,3.03e-06,20649.0
1396,1.884677,2.97e-06,20663.6
1397,1.748493,2.91e-06,20678.4
1398,1.660470,2.86e-06,20693.3
1399,1.771139,2.80e-06,20708.4
1400,1.896825,2.75e-06,20723.2
1401,1.979399,2.70e-06,20738.0
1402,1.759090,2.64e-06,20752.8
1403,1.973661,2.59e-06,20767.1
1404,1.834339,2.54e-06,20781.2
1405,1.806927,2.49e-06,20795.8
1406,1.865854,2.43e-06,20810.6
1407,1.968950,2.38e-06,20825.1
1408,1.812267,2.33e-06,20839.6
1409,1.874938,2.28e-06,20854.1
1410,1.874178,2.23e-06,20868.4
1411,2.023754,2.19e-06,20882.7
1412,1.956793,2.14e-06,20897.3
1413,1.983814,2.09e-06,20911.8
1414,1.975669,2.04e-06,20926.3
1415,1.905531,2.00e-06,20940.7
1416,1.904760,1.95e-06,20955.4
1417,1.877884,1.90e-06,20969.8
1418,1.831088,1.86e-06,20984.4
1419,1.853121,1.82e-06,20998.8
1420,1.824964,1.77e-06,21013.2
1421,1.824797,1.73e-06,21027.2
1422,1.895975,1.69e-06,21041.7
1423,1.769676,1.64e-06,21056.2
1424,1.818891,1.60e-06,21070.6
1425,1.863259,1.56e-06,21085.0
1426,1.677923,1.52e-06,21099.4
1427,1.839317,1.48e-06,21113.9
1428,1.813623,1.44e-06,21128.5
1429,1.912463,1.40e-06,21143.1
1430,1.766675,1.36e-06,21157.6
1431,1.870123,1.32e-06,21172.2
1432,1.825704,1.29e-06,21186.6
1433,2.061625,1.25e-06,21201.0
1434,1.888359,1.21e-06,21215.6
1435,1.819707,1.18e-06,21230.1
1436,2.005016,1.14e-06,21244.5
1437,1.799233,1.11e-06,21259.3
1438,1.899926,1.07e-06,21274.0
1439,1.869798,1.04e-06,21288.3
1440,1.976923,1.01e-06,21302.7
1441,1.641547,9.73e-07,21317.2
1442,1.740894,9.41e-07,21331.8
1443,1.797937,9.09e-07,21346.4
1444,1.660571,8.78e-07,21360.9
1445,1.871848,8.48e-07,21375.4
